PPMXL,RAJ2000[deg],DEJ2000[deg],pmRA[mas/yr],pmDE[mas/yr],e_pmRA[mas/yr],e_pmDE[mas/yr],Jmag[mag],e_Jmag[mag],Kmag[mag],e_Kmag[mag],Chi_squared
410754000000000000,48.927986,48.234247,22.8,-24.3,5.5,5.5,14.212,0.029,13.258,0.03,0.15764520400928997
410750000000000000,48.932185,48.015123,18.3,-14.2,5.5,5.5,14.593,0.032,13.635,0.042,5.519065404670499
410758000000000000,49.009431,48.161208,28.7,-21.9,4.1,4.1,14.031,0.034,13.211,0.037,3.237582739348552
410751000000000000,49.010118,48.014121,27.0,-25.6,4.2,4.2,15.306,0.056,14.479,0.08,1.0357731452290613
410759000000000000,49.075021,48.14421,35.1,-30.0,5.3,5.3,14.876,0.044,14.04,0.059,5.725534322697603
410760000000000000,49.189761,48.085373,28.2,-22.7,5.5,5.5,15.45,0.081,14.117,0.075,1.4328656024873827
410785000000000000,49.301808,48.164373,18.8,-17.2,4.0,4.0,13.646,0.034,13.116,0.044,6.092164872157512
410773000000000000,49.30717,48.03865,18.4,-21.0,4.1,4.1,14.986,0.045,14.134,0.064,2.7946223743987506
410796000000000000,49.339873,48.075733,25.9,-30.9,4.1,4.1,13.251,0.021,12.338,0.023,1.6685561229050805
410786000000000000,49.385067,48.191325,22.5,-17.3,5.5,5.5,14.893,0.039,13.95,0.052,2.736848431314481
410797000000000000,49.394369,48.015069,14.5,-26.5,5.5,5.5,14.058,0.027,13.601,0.042,2.184042258777098
410797000000000000,49.421109,48.025708,27.3,-22.0,8.3,8.3,11.321,0.02,10.682,0.02,0.5918652519429579
410805000000000000,49.506276,48.209531,29.8,-26.1,5.4,5.4,12.984,0.023,12.242,0.022,1.6760865946009185
410805000000000000,49.506311,48.209512,22.7,-32.1,4.0,4.0,12.984,0.023,12.242,0.022,1.8642008998154147
410808000000000000,49.641989,48.069451,16.1,-17.9,5.4,5.4,15.135,0.048,14.138,0.064,3.946471594317946
410901000000000000,49.648494,48.247149,29.2,-32.0,4.1,4.1,15.051,0.048,14.02,0.055,4.097326469263968
411563000000000000,49.883083,48.038638,17.9,-27.8,4.1,4.1,14.699,0.037,13.864,0.05,1.4222646969669095
410906000000000000,49.907683,48.143983,18.7,-32.0,4.1,4.1,13.369,0.025,12.451,0.026,2.63938138318818
410906000000000000,49.911598,48.143407,17.9,-23.5,4.1,4.1,14.465,0.034,13.563,0.042,1.8431453314952684
410909000000000000,50.028058,48.158074,21.7,-15.0,10.0,10.0,11.058,0.023,10.621,0.019,1.3253022074423935
411659000000000000,50.087902,48.017634,25.1,-29.9,5.2,5.2,14.895,0.036,13.929,0.04,0.6153723682856552
411672000000000000,50.432766,48.026886,14.5,-22.4,4.1,4.1,15.324,0.072,14.808,0.098,4.815714399264781
411696000000000000,50.537705,48.23444,29.5,-17.2,5.2,5.2,13.496,0.031,12.645,0.03,4.766051618982056
411696000000000000,50.607977,48.23039,15.2,-21.3,4.1,4.1,13.134,0.025,12.305,0.023,4.771327312335074
411687000000000000,50.66944,48.009357,19.4,-29.6,5.5,5.5,14.492,0.033,13.579,0.04,0.6654375281529386
411699000000000000,50.670061,48.091949,14.4,-22.3,4.1,4.1,14.596,0.042,14.004,0.059,4.957297825266208
411710000000000000,50.718106,48.011225,32.2,-28.6,4.1,4.1,14.123,0.028,13.13,0.031,5.352001459810381
411706000000000000,50.754349,48.206991,18.0,-18.6,4.1,4.1,13.263,0.029,12.351,0.026,4.833696860123482
411712000000000000,50.786196,48.08073,31.8,-30.3,5.5,5.5,15.442,0.056,14.317,0.072,3.115790226674917
411708000000000000,50.790768,48.245174,21.3,-36.6,4.1,4.1,12.951,0.025,12.027,0.023,5.909912998603784
411712000000000000,50.824091,48.006673,23.6,-18.6,4.1,4.1,11.525,0.021,10.937,0.018,3.603605486953527
411709000000000000,50.88484,48.187126,28.0,-28.6,4.1,4.1,13.562,0.023,12.589,0.023,1.8290325141124877
411709000000000000,50.90085,48.177431,20.9,-29.1,4.1,4.1,14.353,0.031,13.377,0.036,0.5723088887847081
411719000000000000,50.920153,48.142526,16.8,-23.3,4.1,4.1,13.703,0.023,12.871,0.026,2.587482635393445
413211000000000000,50.977565,48.225647,10.2,-24.6,5.5,5.5,14.304,0.031,13.429,0.041,5.180107256880428
411721000000000000,50.984808,48.155818,22.0,-29.5,4.1,4.1,13.882,0.023,13.038,0.029,0.5390754801091311
411721000000000000,51.018472,48.133766,12.4,-25.8,4.1,4.1,14.02,0.026,13.265,0.035,6.101118911531756
411722000000000000,51.023593,48.186298,19.6,-32.3,4.1,4.1,12.635,0.021,11.697,0.019,2.4652474267716307
411728000000000000,51.326199,48.004941,18.7,-29.1,4.1,4.1,14.83,0.037,13.843,0.052,1.3059477666023926
413236000000000000,51.435605,48.166256,20.6,-22.7,4.1,4.1,14.312,0.032,13.408,0.035,1.0842399580406725
413238000000000000,51.552721,48.152432,18.0,-29.6,4.1,4.1,10.991,0.021,10.395,0.02,1.8165130793374424
413263000000000000,51.628827,48.237491,19.1,-28.4,5.5,5.5,14.571,0.034,13.591,0.044,0.5400694460935964
413287000000000000,51.685243,48.090446,21.2,-25.6,4.0,4.0,14.537,0.034,13.546,0.045,0.18905093447838514
413287000000000000,51.719394,48.089162,12.2,-31.4,5.3,5.3,13.637,0.039,13.091,0.039,4.671767332090644
413288000000000000,51.754801,48.070486,29.5,-32.8,4.1,4.1,15.436,0.05,14.493,0.072,4.859646234020847
413311000000000000,51.795634,48.150589,20.0,-17.6,4.0,4.0,11.919,0.022,11.265,0.022,5.180616030620835
413288000000000000,51.829425,48.039464,16.3,-20.5,4.0,4.0,13.712,0.029,13.063,0.035,4.621278207437075
413316000000000000,51.957859,48.079204,24.1,-30.5,4.0,4.0,13.721,0.029,12.847,0.031,1.061703843771478
413317000000000000,52.050374,48.008584,27.2,-34.1,4.0,4.0,14.854,0.045,13.924,0.049,4.628675593323889
413321000000000000,52.064533,48.195039,16.2,-27.0,4.0,4.0,13.76,0.029,12.856,0.031,2.558123421068989
413321000000000000,52.124749,48.151764,16.0,-35.6,5.3,5.3,14.43,0.033,13.463,0.04,4.433591869669547
413323000000000000,52.163507,48.215497,17.9,-18.4,4.0,4.0,14.923,0.045,14.222,0.061,5.315439354041839
413325000000000000,52.208686,48.127039,16.7,-30.5,4.0,4.0,13.53,0.032,12.635,0.022,3.1188929963598744
413327000000000000,52.24702,48.143452,26.9,-18.4,4.0,4.0,11.32,0.027,10.765,0.02,4.961080707528234
413327000000000000,52.311147,48.180953,17.6,-33.9,4.0,4.0,11.251,0.025,10.362,0.018,4.827927761565542
413422000000000000,52.431319,48.111536,14.7,-26.1,5.4,5.4,15.48,0.066,14.604,0.076,2.160535207352597
413340000000000000,52.444271,48.07048,28.7,-26.3,4.0,4.0,12.814,0.023,12.234,0.028,2.128836414282475
413434000000000000,52.459883,48.109504,15.9,-31.5,4.0,4.0,13.08,0.025,12.218,0.029,4.268351313030596
413435000000000000,52.546319,48.136941,20.3,-28.3,4.0,4.0,12.266,0.023,11.398,0.023,0.5434095809919871
413437000000000000,52.632207,48.163479,19.0,-23.4,5.3,5.3,14.775,0.047,13.805,0.052,0.8174284460421382
413441000000000000,52.759993,48.002575,25.2,-31.9,4.0,4.0,13.679,0.026,12.814,0.026,2.0970992425745214
413444000000000000,52.794203,48.179091,17.7,-23.1,4.1,4.1,15.216,0.046,14.277,0.06,2.1015009400348497
413441000000000000,52.79779,48.023938,27.9,-33.9,4.0,4.0,13.257,0.026,12.472,0.024,4.852506172737866
413451000000000000,53.00278,48.064573,18.2,-21.6,4.0,4.0,14.962,0.044,14.15,0.059,2.6624026995379753
413473000000000000,53.066986,48.225886,15.2,-23.1,4.0,4.0,11.286,0.024,10.797,0.021,4.076257905324571
413451000000000000,53.088318,48.078101,30.4,-34.5,5.4,5.4,15.476,0.062,14.532,0.066,4.09953275921879
413451000000000000,53.088349,48.078154,34.7,-25.3,5.4,5.5,15.476,0.062,14.532,0.066,4.8355812227848105
413473000000000000,53.099485,48.238293,21.3,-18.1,4.1,4.1,15.113,0.058,14.453,0.073,4.14125830402004
413475000000000000,53.140087,48.156759,22.7,-30.0,4.0,4.0,14.319,0.042,13.632,0.037,0.7266738507040721
413476000000000000,53.172319,48.226969,17.7,-8.1,9.3,9.3,12.48,0.024,11.973,0.024,4.174416270419718
413663000000000000,53.186587,48.082205,12.5,-21.1,5.4,5.4,15.44,0.056,14.338,0.056,4.475568616743756
413663000000000000,53.189544,48.049498,16.0,-32.5,4.0,4.0,14.012,0.032,13.065,0.032,4.8424839079879884
413476000000000000,53.191696,48.162995,15.5,-28.1,4.0,4.0,13.969,0.031,13.076,0.028,3.2692269676080694
413640000000000000,53.19586,48.018135,17.6,-19.6,4.0,4.0,14.811,0.035,13.809,0.041,4.4184466589276035
413486000000000000,53.433209,48.246396,33.7,-29.7,5.3,5.3,14.826,0.039,14.053,0.056,4.5235661857995195
413486000000000000,53.453306,48.216352,15.8,-28.7,4.0,4.0,13.607,0.029,12.709,0.026,3.151107418770201
413675000000000000,53.545019,48.162163,22.2,-16.3,4.1,4.1,15.476,0.056,14.485,0.07,5.948154181189379
414051000000000000,53.635333,48.167043,24.5,-29.6,5.3,5.3,14.894,0.034,13.958,0.047,0.43950859123427366
413678000000000000,53.668149,48.006229,10.2,-22.9,10.0,10.0,11.051,0.023,10.423,0.022,1.6874601076677012
414065000000000000,54.017464,48.206333,21.8,-36.8,5.4,5.4,14.903,0.033,13.951,0.046,3.567494823580908
414065000000000000,54.069162,48.133444,25.8,-30.1,4.0,4.0,11.31,0.023,10.983,0.019,1.3311118652622917
414067000000000000,54.152479,48.182107,18.5,-19.7,5.4,5.4,14.534,0.031,13.73,0.049,2.147835809391392
414091000000000000,54.256687,48.222693,15.1,-29.1,4.0,4.0,12.02,0.022,11.132,0.022,3.873187731463913
414080000000000000,54.296729,48.040909,9.0,-24.0,8.1,8.1,12.315,0.023,11.843,0.025,2.935138447668209
414104000000000000,54.362782,48.123216,24.5,-19.0,4.1,4.1,13.798,0.024,12.885,0.031,3.387815956649102
414105000000000000,54.436136,48.109316,29.2,-22.2,5.6,5.6,15.447,0.053,14.68,0.102,1.881443365508551
414105000000000000,54.441204,48.096518,17.0,-29.1,4.1,4.1,14.159,0.029,13.252,0.037,2.250140774727665
414107000000000000,54.455753,48.021518,15.4,-26.5,4.1,4.1,11.539,0.022,10.754,0.02,3.0575305046747103
414109000000000000,54.519484,48.101811,16.1,-22.6,4.1,4.1,14.646,0.035,13.992,0.057,3.371426878398131
414107000000000000,54.546731,48.121676,29.1,-25.7,4.1,4.1,12.591,0.022,12.046,0.02,2.3464266094521093
414111000000000000,54.680811,48.040494,17.1,-29.0,4.1,4.1,11.309,0.023,10.425,0.015,2.156586453045049
414116000000000000,54.705019,48.14544,13.8,-30.3,4.1,4.1,12.719,0.023,11.79,0.02,5.355415851112664
414262000000000000,55.03135,48.052489,23.1,-23.2,4.1,4.1,15.032,0.04,14.212,0.066,0.6312640452708335
414264000000000000,55.141373,48.076586,20.5,-29.9,4.0,4.0,10.967,0.022,10.352,0.023,0.9822416018260032
414271000000000000,55.290129,48.125186,24.7,-33.4,4.0,4.0,14.137,0.035,13.322,0.046,3.063531914884346
414249000000000000,55.332398,48.244315,18.4,-35.5,4.0,4.0,14.401,0.036,13.694,0.063,5.939921898099812
414296000000000000,55.394299,48.24015,25.4,-31.9,4.0,4.0,12.498,0.024,11.829,0.028,2.158425957829737
408866000000000000,46.622867,51.535566,30.4,-20.3,4.0,4.0,14.754,0.037,13.759,0.038,5.810109707053751
408874000000000000,46.7409,51.652325,18.4,-17.5,4.0,4.0,11.719,0.022,11.172,0.019,5.9613981797067
408875000000000000,46.811494,51.664112,18.2,-25.3,4.1,4.1,12.622,0.027,11.911,0.028,1.2510898796790104
408876000000000000,46.838413,51.737001,13.7,-30.7,4.1,4.1,14.327,0.04,13.606,0.042,5.639265581375976
408875000000000000,46.842463,51.604168,14.8,-31.8,4.0,4.0,13.877,0.021,12.819,0.028,5.420911759266758
408917000000000000,46.87862,51.505082,27.5,-31.3,4.0,4.0,14.092,0.025,13.121,0.026,2.7261156683050656
408923000000000000,46.977892,51.561338,12.5,-27.4,5.6,5.6,15.443,0.051,14.59,0.075,3.282571862866276
408924000000000000,47.012862,51.638621,18.6,-22.6,4.1,4.1,13.438,0.025,12.779,0.023,1.8406414445402572
408924000000000000,47.017479,51.51742,29.2,-27.8,5.5,5.5,14.691,0.03,13.74,0.043,1.4034582745969193
408956000000000000,47.472382,51.563907,29.8,-19.5,4.1,4.1,13.508,0.025,12.703,0.023,5.64085896398371
408965000000000000,47.668776,51.632447,21.7,-20.6,5.4,5.4,14.713,0.178,13.84,0.248,1.202733245331136
408965000000000000,47.737953,51.674964,16.0,-15.9,5.5,5.5,14.899,0.033,14.049,0.052,5.090337519109541
408965000000000000,47.738123,51.652563,24.2,-20.1,4.1,4.1,11.981,0.023,11.06,0.02,2.461150157208892
408978000000000000,47.84279,51.576328,20.4,-19.4,4.1,4.1,14.811,0.032,13.807,0.041,3.1856839915538187
408978000000000000,47.913303,51.583297,15.8,-20.0,5.5,5.5,13.526,0.027,13.07,0.026,2.9150981117733386
409344000000000000,47.931571,51.747389,20.5,-23.7,4.0,4.0,13.602,0.026,12.709,0.025,0.7677174111083428
409344000000000000,47.95698,51.745511,15.1,-26.0,4.1,4.1,11.875,0.022,11.378,0.018,3.3277226697288818
408982000000000000,47.966763,51.540236,13.8,-30.5,4.1,4.1,13.855,0.025,12.925,0.025,5.44396239888526
409356000000000000,48.059151,51.660638,24.1,-31.7,4.0,4.0,13.028,0.022,12.364,0.018,1.7188780609421583
409362000000000000,48.107143,51.714813,28.9,-32.8,4.1,4.1,13.642,0.025,12.882,0.024,4.4178239995051385
409360000000000000,48.247796,51.553932,23.1,-17.8,4.1,4.1,12.323,0.022,11.779,0.02,4.324952556082986
409392000000000000,48.470877,51.719739,30.4,-23.4,4.1,4.1,12.4,0.022,11.512,0.022,3.8981536432973307
409556000000000000,48.489895,51.585034,13.2,-25.3,4.1,4.1,14.371,0.028,13.541,0.032,5.251618355523195
409559000000000000,48.728196,51.510841,23.2,-35.7,4.1,4.1,14.102,0.028,13.188,0.031,4.818673538393428
409396000000000000,48.741556,51.735551,17.7,-29.1,4.1,4.1,13.484,0.023,12.713,0.026,1.8215208532474612
409590000000000000,48.859,51.718414,19.8,-29.9,5.5,5.5,12.581,0.023,11.74,0.021,0.647380396992127
409583000000000000,48.863817,51.569105,28.1,-23.5,4.1,4.1,15.035,0.051,14.064,0.067,2.156586453045051
409585000000000000,48.864677,51.607388,14.6,-28.3,5.5,5.5,14.367,0.036,13.423,0.048,2.2346022260273672
409585000000000000,48.864692,51.607374,18.3,-22.6,4.1,4.1,14.367,0.036,13.423,0.048,1.9867773922780652
409586000000000000,48.914886,51.514516,27.2,-17.7,5.4,5.4,15.298,0.06,14.268,0.077,3.261639849525769
409591000000000000,48.946831,51.726278,16.5,-22.3,5.5,5.5,14.191,0.03,13.222,0.033,1.8230286150691803
409588000000000000,49.007011,51.53656,31.3,-26.2,5.6,5.6,14.938,0.04,14.292,0.07,2.289379461966417
409597000000000000,49.169128,51.643699,29.6,-20.7,5.4,5.4,14.372,0.031,13.425,0.034,2.70540621882496
409689000000000000,49.253584,51.747306,33.0,-30.4,5.6,5.6,15.361,0.052,14.569,0.085,3.754512584958862
409692000000000000,49.330168,51.738718,19.5,-37.3,5.7,5.7,15.308,0.056,14.933,0.122,3.8149408235476807
409610000000000000,49.387726,51.552666,30.3,-27.6,4.1,4.1,14.716,0.039,13.812,0.05,3.328633174076157
409705000000000000,49.471489,51.604542,29.3,-23.3,5.5,5.5,12.367,0.021,11.53,0.022,1.7241013322095973
409705000000000000,49.471509,51.604544,21.5,-21.3,4.1,4.1,12.367,0.021,11.53,0.022,1.6307701924931268
409695000000000000,49.480617,51.6768,21.1,-20.1,4.1,4.1,13.185,0.025,12.334,0.019,2.48937579197445
409706000000000000,49.531446,51.558422,19.5,-21.1,4.1,4.1,15.424,0.062,14.431,0.082,2.259245818200426
409708000000000000,49.671047,51.563246,17.0,-21.3,4.1,4.1,14.465,0.039,13.874,0.057,3.413082452286012
409709000000000000,49.710515,51.598772,27.5,-18.0,4.0,4.0,13.452,0.027,12.713,0.027,5.677672637144631
409708000000000000,49.717376,51.616218,12.3,-30.9,5.6,5.6,15.473,0.069,14.551,0.094,3.9864982222302303
409708000000000000,49.719931,51.56992,19.1,-26.1,4.3,4.3,15.459,0.064,14.866,0.11,0.6931503129572838
409718000000000000,49.871904,51.59403,29.4,-15.0,5.5,5.5,13.26,0.024,12.551,0.026,5.70634365070976
409713000000000000,49.885847,51.527126,29.8,-23.7,4.1,4.1,12.028,0.021,11.143,0.02,3.2938063827928485
409720000000000000,49.984829,51.641211,20.8,-20.6,4.1,4.1,14.572,0.034,13.96,0.053,2.199607783453844
409720000000000000,49.999854,51.604762,31.8,-28.2,4.1,4.1,14.766,0.049,13.878,0.05,4.8439400340303385
409720000000000000,50.008503,51.630737,19.8,-38.0,5.4,5.4,15.052,0.045,13.969,0.055,4.698944342987699
409720000000000000,50.008508,51.630724,17.5,-18.8,4.1,4.1,15.052,0.045,13.969,0.055,4.939315364407506
409741000000000000,50.038277,51.749657,28.8,-26.8,4.0,4.0,14.53,0.059,14.13,0.055,2.203048898501823
505882000000000000,50.774504,51.701666,22.7,-21.1,4.1,4.1,13.219,0.023,12.322,0.022,1.6655969837764355
505883000000000000,50.838134,51.692754,22.3,-17.8,4.1,4.1,13.57,0.026,12.606,0.023,4.327684069124814
409809000000000000,50.862669,51.601756,14.8,-16.5,5.5,5.5,14.806,0.035,13.841,0.045,5.258655777429953
505899000000000000,51.019973,51.541321,22.6,-28.0,5.5,5.5,12.972,0.024,12.399,0.022,0.07213179001202304
409822000000000000,51.023092,51.513438,30.3,-24.8,4.1,4.1,14.695,0.044,13.976,0.057,3.4274228957556097
505903000000000000,51.308773,51.519757,14.4,-27.8,4.1,4.1,14.53,0.036,13.561,0.049,4.043379086687864
505903000000000000,51.308803,51.519754,23.3,-25.6,4.1,4.1,14.53,0.036,13.561,0.049,0.06561321952558102
505909000000000000,51.335144,51.585706,13.4,-27.0,4.1,4.1,13.969,0.029,13.042,0.038,4.9673133730862435
505911000000000000,51.538827,51.641587,17.9,-25.5,4.1,4.1,11.246,0.021,10.338,0.015,1.3856168969890486
505936000000000000,51.613945,51.748395,16.4,-19.0,4.1,4.1,14.235,0.032,13.549,0.045,5.489715242335885
505914000000000000,51.624054,51.532247,12.6,-23.0,5.5,5.5,15.257,0.053,14.133,0.063,3.7061294361251282
505939000000000000,51.704987,51.584391,14.7,-29.3,4.0,4.0,14.844,0.035,13.709,0.043,4.31106525089318
505938000000000000,51.711334,51.720694,16.9,-25.4,4.0,4.0,14.543,0.031,13.502,0.036,2.1011558735447147
505939000000000000,51.720579,51.627756,14.6,-21.1,4.0,4.0,11.013,0.024,10.506,0.023,5.689126654001635
505916000000000000,51.729858,51.50152,24.8,-17.3,4.0,4.0,15.016,0.039,13.944,0.054,5.315916604744211
505938000000000000,51.755478,51.718064,27.6,-29.6,4.0,4.0,12.144,0.022,11.368,0.02,1.9844680768139717
505938000000000000,51.760386,51.713767,27.7,-33.5,4.0,4.0,14.735,0.04,13.827,0.047,4.3883798646779635
505939000000000000,51.788427,51.599079,18.4,-35.1,4.0,4.0,13.982,0.04,13.176,0.033,5.520418530711994
505940000000000000,51.811123,51.583066,17.2,-30.1,4.0,4.0,13.682,0.026,12.755,0.028,2.593201347693568
505944000000000000,51.850637,51.739004,16.6,-23.5,4.1,4.1,15.424,0.065,14.616,0.095,2.6539494527445973
508945000000000000,52.052005,51.538719,21.9,-26.3,4.0,4.0,14.476,0.04,13.504,0.043,0.04372809560512994
506045000000000000,52.241724,51.734027,24.5,-22.6,5.4,5.4,15.374,0.04,14.307,0.07,0.6156200259036053
508954000000000000,52.274627,51.622787,18.2,-33.2,4.1,4.1,15.444,0.056,14.755,0.094,3.714687017321207
508958000000000000,52.345992,51.534033,17.8,-32.1,4.0,4.0,14.273,0.039,13.349,0.038,3.31408853363134
508958000000000000,52.354785,51.507337,13.2,-23.8,5.3,5.4,15.329,0.062,14.261,0.058,3.3931818216759653
508958000000000000,52.392166,51.507281,19.4,-31.8,4.0,4.0,14.875,0.049,13.975,0.054,2.3309520867383826
508958000000000000,52.432579,51.530907,16.7,-18.9,4.1,4.1,15.078,0.052,14.301,0.074,5.364748520672247
509052000000000000,52.439974,51.546538,17.8,-29.1,5.4,5.4,14.848,0.048,14.389,0.074,1.036437970975979
509051000000000000,52.520151,51.694409,26.4,-30.4,5.3,5.3,14.956,0.045,13.879,0.051,0.9912771246661498
509057000000000000,52.523546,51.747991,14.6,-25.8,4.0,4.0,13.635,0.03,12.729,0.031,3.9731717536115236
509058000000000000,52.628943,51.708687,17.4,-25.0,4.0,4.0,12.1,0.023,11.493,0.026,1.830793350649151
509058000000000000,52.678026,51.691774,21.5,-28.8,4.0,4.0,13.841,0.035,13.193,0.043,0.4030978744936719
509061000000000000,52.693505,51.61763,24.9,-27.1,4.0,4.0,14.671,0.038,13.884,0.047,0.3016821002389369
509061000000000000,52.724424,51.650326,22.7,-19.6,4.2,4.2,15.438,0.063,14.759,0.092,2.5946766649988176
509062000000000000,52.754189,51.640018,17.4,-23.2,5.4,5.4,13.705,0.039,13.283,0.04,1.3155573703759538
509077000000000000,53.016356,51.561792,22.4,-20.3,5.4,5.4,15.228,0.038,14.213,0.049,1.292431098299231
509077000000000000,53.046067,51.525107,14.8,-22.3,4.0,4.0,14.092,0.029,13.093,0.029,4.808837733470536
509089000000000000,53.100738,51.647876,15.9,-24.7,4.0,4.0,12.08,0.024,11.555,0.023,2.9783426645103717
509078000000000000,53.162444,51.511992,27.3,-39.1,5.4,5.4,14.265,0.031,13.408,0.035,5.995218680143611
509078000000000000,53.162468,51.511987,14.7,-32.9,5.3,5.3,14.265,0.031,13.408,0.035,3.6500250980723172
509078000000000000,53.162831,51.502666,14.6,-21.4,4.0,4.0,13.558,0.028,12.71,0.028,5.500851251914612
509091000000000000,53.219335,51.702369,22.3,-36.1,4.0,4.0,11.62,0.023,11.041,0.019,5.4975104969979816
509117000000000000,53.689919,51.578804,22.7,-32.0,5.4,5.4,14.846,0.034,13.972,0.046,1.0072961946018433
509489000000000000,53.693034,51.689326,13.4,-27.6,4.0,4.0,13.144,0.024,12.492,0.028,5.26389627818531
509117000000000000,53.728529,51.543264,23.6,-33.3,4.0,4.0,14.621,0.049,13.779,0.054,2.7955556455006576
509492000000000000,53.756627,51.705956,19.3,-25.1,4.0,4.0,14.195,0.028,13.337,0.034,0.8204536137208038
509492000000000000,53.762909,51.636207,11.2,-27.2,5.3,5.3,13.249,0.028,12.626,0.026,4.624076785482462
509493000000000000,53.768206,51.599726,15.5,-22.2,4.0,4.0,14.766,0.032,13.801,0.043,4.226591876572766
509493000000000000,53.81854,51.605141,16.9,-31.0,4.0,4.0,13.675,0.043,12.81,0.036,3.2303310353644896
509494000000000000,53.854597,51.676566,22.0,-18.5,4.0,4.0,14.864,0.035,14.053,0.039,3.8593474610950333
509495000000000000,53.867448,51.727469,19.6,-32.5,5.5,5.5,15.42,0.056,14.616,0.069,1.472849250057748
509541000000000000,53.91943,51.576246,25.4,-17.5,4.0,4.0,11.415,0.023,10.849,0.021,5.2681915345066885
509501000000000000,54.014636,51.737543,28.3,-30.8,4.0,4.0,11.324,0.026,10.836,0.019,2.948753120963107
509543000000000000,54.057806,51.613878,18.8,-24.8,4.0,4.0,12.176,0.024,11.606,0.018,1.0958272689913073
509553000000000000,54.237393,51.520206,27.0,-24.6,4.0,4.0,14.013,0.027,13.064,0.03,1.3053403273340296
509528000000000000,54.292327,51.736285,10.9,-23.6,5.3,5.3,15.171,0.051,14.1,0.063,5.1439591976356125
509551000000000000,54.294316,51.56199,13.7,-24.8,4.0,4.0,14.771,0.043,13.767,0.047,5.038872572015395
